Unique ID,Business Name,Type (Chain/Independent),Probability of Muslim Ownership,Category,Street,City,Zip Code,State/Region,Country,Phone Number,Website URL,Google Maps Link,Latitude,Longitude,Opening Hours,Facebook,Instagram,TikTok,Data Source
UK-SLO-002,Pallet2ship,Independent,,Shipping Services,Office 1 Space Station,Slough,SL2 5EN,,UK,+44 1753 299456,https://www.pallet2ship.co.uk/?utm_source=GMBListing&utm_medium=organic,https://www.google.com/maps/place/Pallet2Ship/data=!4m7!3m6!1s0x487671ad08dc22c9:0x64cb7d381fead4ee!8m2!3d51.5138362!4d-0.5816968!16s%2Fg%2F11bztb4xt_!19sChIJySLcCK1xdkgR7tTqHzh9y2Q,51.5138362,-0.6537946,Tue: 9 AM-5:30 PM? | Wed: 9 AM-5:30 PM? | Thu: 9 AM-5:30 PM? | Fri: 9 AM-5:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 9 AM-5:30 PM?,,,,Google Maps
UK-SLO-003,Fedex Express,Independent,,Shipping Services,17a Willow Rd,Slough,SL3 0BS,,UK,+44 20 3761 6100,https://www.fedex.com/en-gb/online/rating.html#,https://www.google.com/maps/place/FedEx+Express/data=!4m7!3m6!1s0x4876712c4423783f:0xab239e8ce6123b8e!8m2!3d51.4758116!4d-0.5128316!16s%2Fg%2F11tchgd8n3!19sChIJP3gjRCxxdkgRjjsS5oyeI6s,51.4964566,-0.568334,Tue: 10 AM-7 PM? | Wed: 10 AM-7 PM? | Thu: 10 AM-7 PM? | Fri: 10 AM-7 PM? | Sat: 10 AM-7 PM? | Sun: 10 AM-7 PM? | Mon: 10 AM-7 PM?,,,,Google Maps
UK-SLO-004,Dhl Express Service Point (safestore Slough),Independent,,Shipping Services,105 Farnham Rd,Slough,SL1 4UN,,UK,+44 844 248 0844,https://locations.uk.express.dhl.com/south-east/berkshire/105-farnham-road/?utm_source=gmb&utm_medium=listings&utm_content=LHR179&utm_campaign=local_listings&y_source=1_Mzg2NjQ2ODctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/DHL+Express+Service+Point+%28Safestore+Slough%29/data=!4m7!3m6!1s0x48767b2d2c61e99d:0x7f598d38fed3e1c5!8m2!3d51.5198849!4d-0.615717!16s%2Fg%2F1tdgzsrs!19sChIJnelhLC17dkgRxeHT_jiNWX8,51.5138362,-0.6537946,Tue: 8 AM-6 PM? | Wed: 8 AM-6 PM? | Thu: 8 AM-8 PM? | Fri: 8 AM-6 PM? | Sat: 8 AM-6 PM? | Sun: 10 AM-4 PM? | Mon: 8 AM-6 PM?,,,,Google Maps
UK-BER-001,Universal Delivery Solutions | Best Courier Service Uk | Parcel Company In Uk,Independent,,Shipping Services,Horatio House,Berkshire,SL3 0EN,Colnbrook,UK,+44 20 8848 3308,http://udsww.com,https://www.google.com/maps/place/Universal+Delivery+Solutions+%7C+Best+Courier+Service+UK+%7C+Parcel+Company+in+UK/data=!4m7!3m6!1s0x48766e6cc0291b7d:0x6ec705b8b5dabf92!8m2!3d51.4801261!4d-0.5070781!16s%2Fg%2F1tj84b88!19sChIJfRspwGxudkgRkr_atbgFx24,51.4964566,-0.568334,Tue: 9 AM-7 PM? | Wed: 9 AM-7 PM? | Thu: 9 AM-7 PM? | Fri: 9 AM-7 PM? | Sat: Closed? | Sun: Closed? | Mon: 9 AM-7 PM?,,,,Google Maps
UK-SLO-005,"Dtd Express (send Urgent Documents, Courier, Parcel, Excess Baggage Service)",Independent,,Shipping Services,17 Willow Rd,Slough,SL3 0BS,,UK,+44 20 3761 6100,https://www.dtdexpress.co.uk,"https://www.google.com/maps/place/DTD+Express+%28Send+Urgent+Documents,+Courier,+Parcel,+Excess+Baggage+Service%29/data=!4m7!3m6!1s0x4876714360dc5a11:0x64e6c94b9d6e7207!8m2!3d51.4757544!4d-0.5126027!16s%2Fg%2F11t9rryjr4!19sChIJEVrcYENxdkgRB3JunUvJ5mQ",51.4964566,-0.568334,Tue: 10 AM-8 PM? | Wed: 10 AM-8 PM? | Thu: 10 AM-8 PM? | Fri: 10 AM-8 PM? | Sat: 11 AM-7 PM? | Sun: 11 AM-7 PM? | Mon: 10 AM-8 PM?,,,,Google Maps
UK-SLO-006,Dhl Express Heathrow,Independent,,Shipping Services,Southern Hub,Slough,SL3 0BB,Colnbrook,UK,+44 844 248 0844,https://locations.uk.express.dhl.com/south-east/berkshire/southern-hub/?utm_source=gmb&utm_medium=listings&utm_content=LHR203&utm_campaign=local_listings&y_source=1_Mzg2NjUzMDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/DHL+Express+Heathrow/data=!4m7!3m6!1s0x487672d768e34dab:0x74a7730a4229b232!8m2!3d51.4701969!4d-0.5128543!16s%2Fg%2F1s049mrzj!19sChIJq03jaNdydkgRMrIpQgpzp3Q,51.4964566,-0.568334,Tue: 8 AM-8:15 PM? | Wed: 8 AM-8:15 PM? | Thu: 8 AM-8:15 PM? | Fri: 8 AM-8:15 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-8:15 PM?,,,,Google Maps
UK-SLO-007,Orbit Cargo Services,Independent,,Shipping Services,7 Argonaut Park,Slough,SL3 0EN,Colnbrook,UK,+44 20 8571 2221,http://orbitcargoservices.com,https://www.google.com/maps/place/Orbit+Cargo+Services/data=!4m7!3m6!1s0x487672bb45ddf9e3:0x34a1ec34384152b1!8m2!3d51.4814096!4d-0.5057178!16s%2Fg%2F11c1xm8hqy!19sChIJ4_ndRbtydkgRsVJBODTsoTQ,51.4964566,-0.568334,Tue: 8:30 AM-5:30 PM? | Wed: 8:30 AM-5:30 PM? | Thu: 8:30 AM-5:30 PM? | Fri: 8:30 AM-5:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8:30 AM-5:30 PM?,,,,Google Maps
UK-SLO-008,Dtdc Courier & Cargo Uk Ltd,Independent,,Shipping Services,777,Slough,SL3 0ER,Blackthorne Rd,UK,+44 20 3411 7333,http://www.uk.dtdc.com,https://www.google.com/maps/place/DTDC+Courier+%26+Cargo+UK+Ltd/data=!4m7!3m6!1s0x48767100765e1259:0xe64f4370fc947609!8m2!3d51.4726966!4d-0.513985!16s%2Fg%2F11gdrf4q5n!19sChIJWRJedgBxdkgRCXaU_HBDT-Y,51.4964566,-0.568334,Tue: 9:30 AM-6 PM? | Wed: 9:30 AM-6 PM? | Thu: 9:30 AM-6 PM? | Fri: 9:30 AM-6 PM? | Sat: Closed? | Sun: Closed? | Mon: 9:30 AM-6 PM?,,,,Google Maps
UK-SLO-009,Dhl Express Service Point (communitek - Ipayon),Independent,,Shipping Services,200 High St,Slough,SL1 1JS,,UK,+44 844 248 0844,https://locations.uk.express.dhl.com/south-east/berkshire/200-high-street/?utm_source=gmb&utm_medium=listings&utm_content=LHR1ZT&utm_campaign=local_listings&y_source=1_MTA1MzU2NzM5Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.google.com/maps/place/DHL+Express+Service+Point+%28Communitek+-+iPayOn%29/data=!4m7!3m6!1s0x48767bf75cf7aa51:0x8a8a636c70c68754!8m2!3d51.5076975!4d-0.5898452!16s%2Fg%2F11y6p2rb5p!19sChIJUar3XPd7dkgRVIfGcGxjioo,51.5076975,-0.661943,Tue: 10 AM-6 PM? | Wed: 10 AM-6 PM? | Thu: 10 AM-6 PM? | Fri: 10 AM-6 PM? | Sat: 10 AM-6 PM? | Sun: Closed? | Mon: 10 AM-6 PM?,,,,Google Maps
UK-SLO-010,Ubx Uk Ltd,Independent,,Shipping Services,Unit 27,Slough,SL1 3FQ,94 Farnham Rd,UK,+44 1753 518491,http://www.ubxuk.com,https://www.google.com/maps/place/UBX+UK+Ltd/data=!4m7!3m6!1s0x48766525b7736c1d:0xd489b5125b93cc83!8m2!3d51.515718!4d-0.611836!16s%2Fg%2F11f9zk_8rb!19sChIJHWxztyVldkgRg8yTWxK1idQ,51.515718,-0.6839338,Tue: 9:30 AM-6:30 PM? | Wed: 9:30 AM-6:30 PM? | Thu: 9:30 AM-6:30 PM? | Fri: 9:30 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 9:30 AM-6:30 PM?,,,,Google Maps
UK-REA-001,Pack & Send Reading,Independent,,Shipping Services,43-45 Milford Rd,Reading,RG1 8LG,,UK,+44 118 958 4498,https://www.packsend.co.uk/reading?utm_source=GMB&utm_medium=GoogleOrganic&utm_campaign=GMBReading,https://www.google.com/maps/place/PACK+%26+SEND+Reading/data=!4m7!3m6!1s0x48769b3c761a0e45:0x65224f144c18a5a9!8m2!3d51.4623145!4d-0.9814747!16s%2Fg%2F1tjbrnx0!19sChIJRQ4adjybdkgRqaUYTBRPImU,51.4501181,-0.9647904,Tue: 8:30 AM-5:30 PM? | Wed: 8:30 AM-5:30 PM? | Thu: 8:30 AM-5:30 PM? | Fri: 8:30 AM-5:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8:30 AM-5:30 PM?,,,,Google Maps
UK-REA-002,The London Cargo Limited,Independent,,Shipping Services,Key House,Reading,RG1 8NA,Cow Ln,UK,+44 7904 091285,https://www.londoncargo.co.uk,https://www.google.com/maps/place/The+London+Cargo+Limited/data=!4m7!3m6!1s0x48769b183aeea4a9:0xf26b4262fd54111c!8m2!3d51.460603!4d-0.9903785!16s%2Fg%2F11wh6_gbxc!19sChIJqaTuOhibdkgRHBFU_WJCa_I,51.460603,-1.0624763,Tue: 9 AM-5 PM? | Wed: 9 AM-5 PM? | Thu: 9 AM-5 PM? | Fri: 9 AM-5 PM? | Sat: Closed? | Sun: Closed? | Mon: 9 AM-5 PM?,,,,Google Maps
UK-REA-003,Dhl Express Reading,Independent,,Shipping Services,Unit 14 Island Rd,Reading,RG2 0RP,,UK,+44 844 248 0844,https://locations.uk.express.dhl.com/south-east/berkshire/unit-14-island-road/?utm_source=gmb&utm_medium=listings&utm_content=RED020&utm_campaign=local_listings&y_source=1_Mzg2NjQ1NjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/DHL+Express+Reading/data=!4m7!3m6!1s0x48769c995a2bd2c9:0x94c71bbd7b17614f!8m2!3d51.4324368!4d-0.9837699!16s%2Fg%2F1w0h6_yr!19sChIJydIrWpmcdkgRT2EXe70bx5Q,51.4324368,-1.0558677,Tue: 8 AM-7 PM? | Wed: 8 AM-7 PM? | Thu: 8 AM-7 PM? | Fri: 8 AM-7 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-7 PM?,,,,Google Maps
UK-REA-004,Dhl Express Service Point (ryman Reading),Independent,,Shipping Services,3-5 Duke St,Reading,RG1 4SA,,UK,+44 844 248 0844,https://locations.uk.express.dhl.com/south-east/berkshire/3-5-duke-street/?utm_source=gmb&utm_medium=listings&utm_content=RED042&utm_campaign=local_listings&y_source=1_Mzg2NjQ1NDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/DHL+Express+Service+Point+%28Ryman+Reading%29/data=!4m7!3m6!1s0x48769b3d8d8b33dd:0xab4e2e18a9c2a810!8m2!3d51.454706!4d-0.9686863!16s%2Fg%2F11c0rrmqg1!19sChIJ3TOLjT2bdkgREKjCqRguTqs,51.454706,-1.0407841,Tue: 9 AM-6:30 PM? | Wed: 9 AM-6:30 PM? | Thu: 9 AM-6:30 PM? | Fri: 9 AM-6:30 PM? | Sat: 9 AM-6 PM? | Sun: 10:30 AM-5 PM? | Mon: 9 AM-6:30 PM?,,,,Google Maps
UK-REA-005,Dhl Express Service Point (safestore Reading Cow Lane),Independent,,Shipping Services,Key House,Reading,RG1 8NA,,UK,+44 844 248 0844,https://locations.uk.express.dhl.com/south-east/berkshire/key-house/?utm_source=gmb&utm_medium=listings&utm_content=RED016&utm_campaign=local_listings&y_source=1_Mzg2NjQ1NTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/DHL+Express+Service+Point+%28Safestore+Reading+Cow+Lane%29/data=!4m7!3m6!1s0x48769b0689147be9:0x2e4e2c9d04195458!8m2!3d51.4605155!4d-0.990253!16s%2Fg%2F1q66z59ng!19sChIJ6XsUiQabdkgRWFQZBJ0sTi4,51.4324368,-1.0558677,Tue: 8 AM-6 PM? | Wed: 8 AM-6 PM? | Thu: 8 AM-8 PM? | Fri: 8 AM-6 PM? | Sat: 8 AM-6 PM? | Sun: 10 AM-4 PM? | Mon: 8 AM-6 PM?,,,,Google Maps
UK-REA-006,Mail Boxes Etc. Reading,Independent,,Shipping Services,Berkshire,Reading,RG1 4QD,,UK,+44 118 951 7980,https://www.mbe.co.uk/reading?utm_source=GMB&utm_medium=GoogleOrganic&utm_campaign=GMBReading,https://www.google.com/maps/place/Mail+Boxes+Etc.+Reading/data=!4m7!3m6!1s0x48769b3e48b59767:0xfe39401f5f2aad5!8m2!3d51.451067!4d-0.967183!16s%2Fg%2F1tmgbybk!19sChIJZ5e1SD6bdkgR1ary9QGU4w8,51.4324368,-1.0558677,Open · Closes 5 PM,,,,Google Maps
UK-REA-007,Reading Couriers 24-7,Independent,,Shipping Services,14 Kingsgate St,Reading,RG1 3JR,,UK,+44 118 334 4005,http://www.berkeleycouriers.co.uk,https://www.google.com/maps/place/Reading+Couriers+24-7/data=!4m7!3m6!1s0x48769b314660807d:0x48cbdf98fc8f8ca0!8m2!3d51.4541618!4d-0.9527271!16s%2Fg%2F11ddx68rvt!19sChIJfYBgRjGbdkgRoIyP_Jjfy0g,51.4324368,-1.0558677,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-REA-008,Oxford Road Post Office,Independent,,Shipping Services,270-274 Oxford Rd,Reading,RG30 1AD,,UK,+44 345 722 3344,https://www.postoffice.co.uk/branch-finder/1129392/oxford-road?y_source=1_NjI1MDAwMzQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/Oxford+Road+Post+Office/data=!4m7!3m6!1s0x48769b0855de70f9:0xe55d3487e36e6670!8m2!3d51.4564722!4d-0.9936781!16s%2Fg%2F11f08_rrt3!19sChIJ-XDeVQibdkgRcGZu44c0XeU,51.4324368,-1.0558677,Open · Closes 5:30 PM,,,,Google Maps
UK-OXF-001,Pack & Send Oxford,Independent,,Shipping Services,3 Botley Rd,Oxford,OX2 0AA,,UK,+44 1865 260610,https://www.packsend.co.uk/oxford?utm_source=GMB&utm_medium=GoogleOrganic&utm_campaign=GMBOxford,https://www.google.com/maps/place/PACK+%26+SEND+Oxford/data=!4m7!3m6!1s0x4876c698650b1adf:0x1695f9487e1bddc8!8m2!3d51.7524377!4d-1.2713265!16s%2Fg%2F1hc30ndrh!19sChIJ3xoLZZjGdkgRyN0bfkj5lRY,51.8047509,-1.2378153,Tue: 8:30 AM-5:30 PM? | Wed: 8:30 AM-5:30 PM? | Thu: 8:30 AM-5:30 PM? | Fri: 8:30 AM-5:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8:30 AM-5:30 PM?,,,,Google Maps
UK-OXF-002,Dhl Express Service Point (ryman Oxford),Independent,,Shipping Services,9,Oxford,OX1 1EJ,,UK,+44 844 248 0844,https://locations.uk.express.dhl.com/south-east/oxfordshire/9-10-queen-street/?utm_source=gmb&utm_medium=listings&utm_content=SWN2DK&utm_campaign=local_listings&y_source=1_Mzg2NjUxNTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/DHL+Express+Service+Point+%28Ryman+Oxford%29/data=!4m7!3m6!1s0x4876c6a55d6e8d73:0xa11f40b2acba4360!8m2!3d51.751636!4d-1.258357!16s%2Fg%2F11xjhx4m0!19sChIJc41uXaXGdkgRYEO6rLJAH6E,51.751636,-1.5467481,Tue: 8:30 AM-7 PM? | Wed: 8:30 AM-7 PM? | Thu: 8:30 AM-7 PM? | Fri: 8:30 AM-7 PM? | Sat: 9 AM-7 PM? | Sun: 10:30 AM-5 PM? | Mon: 8:30 AM-7 PM?,,,,Google Maps
UK-OXF-003,Dhl Express Service Point (oxford Xpress),Independent,,Shipping Services,79 London Rd,Oxford,OX3 9AA,,UK,+44 844 248 0844,https://locations.uk.express.dhl.com/south-east/oxfordshire/79-london-road/?utm_source=gmb&utm_medium=listings&utm_content=SWN2DO&utm_campaign=local_listings&y_source=1_MTA5MTkyMjU1OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.google.com/maps/place/DHL+Express+Service+Point+%28Oxford+Xpress%29/data=!4m7!3m6!1s0x4876c184a31a2905:0xb39e26d8f2b5968a!8m2!3d51.7597752!4d-1.2127724!16s%2Fg%2F11x18q11fp!19sChIJBSkao4TBdkgRipa18tgmnrM,51.7597752,-1.5011635,Tue: 8 AM-11 PM? | Wed: 8 AM-11 PM? | Thu: 8 AM-11 PM? | Fri: 8 AM-11 PM? | Sat: 8 AM-11 PM? | Sun: 8 AM-11 PM? | Mon: 8 AM-11 PM?,,,,Google Maps
UK-OXF-004,Oxford Sameday Courier Services,Independent,,Shipping Services,328 Abingdon Rd,Oxford,OX1 4TQ,,UK,+44 1865 454540,http://www.oxfordsameday.co.uk,https://www.google.com/maps/place/Oxford+Sameday+Courier+Services/data=!4m7!3m6!1s0x4876c6cbf82183c3:0x2fe6037cbd6d36e5!8m2!3d51.7346898!4d-1.2507695!16s%2Fg%2F119tvy29n!19sChIJw4Mh-MvGdkgR5TZtvXwD5i8,51.7346898,-1.5391606,Tue: 6 AM-11 PM? | Wed: 6 AM-11 PM? | Thu: 6 AM-11 PM? | Fri: 6 AM-11 PM? | Sat: 8 AM-10 PM? | Sun: 9 AM-8 PM? | Mon: 6 AM-11 PM?,,,,Google Maps
UK-OXF-005,Dhl Ecommerce Servicepoint Oxford,Independent,,Shipping Services,7-9 Old Marston Rd,Oxford,OX3 0JR,,UK,+44 24 7693 7770,https://www.dhl.com/gb-en/ecommerce/uk/business-services/servicepoints.html,https://www.google.com/maps/place/DHL+eCommerce+ServicePoint+Oxford/data=!4m7!3m6!1s0x4876c364229c9b91:0x312ed65ab1e8191!8m2!3d51.7660684!4d-1.234421!16s%2Fg%2F11ydg524b_!19sChIJkZucImTDdkgRkYEeq2XtEgM,51.7660684,-1.5228121,Tue: 7 AM-10 PM? | Wed: 7 AM-10 PM? | Thu: 7 AM-10 PM? | Fri: 7 AM-10 PM? | Sat: 7 AM-10 PM? | Sun: 7 AM-10 PM? | Mon: 7 AM-10 PM?,,,,Google Maps
UK-OXF-006,Dhl Express Service Point (robert Dyas Oxford),Independent,,Shipping Services,St Michael's Hall,Oxford,OX1 2DP,,UK,+44 844 248 0844,https://locations.uk.express.dhl.com/south-east/oxfordshire/st-michaels-hall/?utm_source=gmb&utm_medium=listings&utm_content=SWN2DN&utm_campaign=local_listings&y_source=1_Mzg2NjQ1NjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/DHL+Express+Service+Point+%28Robert+Dyas+Oxford%29/data=!4m7!3m6!1s0x4876c6a56c795555:0x2235ed30ae9a0c15!8m2!3d51.7521837!4d-1.2595024!16s%2Fg%2F11gcn937cc!19sChIJVVV5bKXGdkgRFQyarjDtNSI,51.7521837,-1.5478935,Tue: 9 AM-6 PM? | Wed: 9 AM-6 PM? | Thu: 9 AM-6 PM? | Fri: 9 AM-6 PM? | Sat: 9 AM-6 PM? | Sun: 11 AM-5 PM? | Mon: 9 AM-6 PM?,,,,Google Maps
UK-OXF-007,Citysprint - Oxford Service Centre,Independent,,Shipping Services,8 Chancerygate Business Centre,Oxford,OX4 6HE,,UK,+44 1865 749444,https://www.citysprint.co.uk/locations/south-west/oxford?utm_source=google&utm_medium=gmb&utm_campaign=oxford,https://www.google.com/maps/place/CitySprint+-+Oxford+Service+Centre/data=!4m7!3m6!1s0x4876c1066cfe0891:0x83d20e2a348c3f9f!8m2!3d51.7266667!4d-1.192747!16s%2Fg%2F11bv3vcptw!19sChIJkQj-bAbBdkgRnz-MNCoO0oM,51.7266667,-1.4811381,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-OXF-008,Mail Boxes Etc. Summertown,Independent,,Shipping Services,266 Banbury Rd,Oxford,OX2 7DL,,UK,+44 1865 514655,https://www.mbe.co.uk/oxfordsummertown?utm_source=GMB&utm_medium=GoogleOrganic&utm_campaign=GMBSummertown,https://www.google.com/maps/place/Mail+Boxes+Etc.+Summertown/data=!4m7!3m6!1s0x4876c413f18d49e1:0x21d859718110a5ed!8m2!3d51.77779!4d-1.264649!16s%2Fg%2F1tj522kq!19sChIJ4UmN8RPEdkgR7aUQgXFZ2CE,51.77779,-1.5530401,Tue: 8:30 AM-6 PM? | Wed: 8:30 AM-6 PM? | Thu: 8:30 AM-6 PM? | Fri: 8:30 AM-6 PM? | Sat: 9 AM-5 PM? | Sun: Closed? | Mon: 8:30 AM-6 PM?,,,,Google Maps
UK-CAM-001,Pack & Send Cambridge,Independent,,Shipping Services,184D Histon Rd,Cambridge,CB4 3JP,,UK,+44 1223 464821,https://www.packsend.co.uk/cambridge?utm_source=GMB&utm_medium=GoogleOrganic&utm_campaign=GMBCambridge,https://www.google.com/maps/place/PACK+%26+SEND+Cambridge/data=!4m7!3m6!1s0x47d870ec8f900c9f:0xb38ef79b1580ebce!8m2!3d52.2191553!4d0.1119022!16s%2Fg%2F11bc96k92x!19sChIJnwyQj-xw2EcRzuuAFZv3jrM,52.2191553,-0.1764889,Tue: 9 AM-5 PM? | Wed: 9 AM-5 PM? | Thu: 9 AM-5 PM? | Fri: 9 AM-5 PM? | Sat: Closed? | Sun: Closed? | Mon: 9 AM-5 PM?,,,,Google Maps
UK-CAM-002,Cambridge Courier Services Ltd,Independent,,Shipping Services,135 Ditton Walk,Cambridge,CB5 8PY,,UK,+44 1223 860111,https://www.cambridgecouriers.co.uk/about/locations/cambridge-courier,https://www.google.com/maps/place/Cambridge+Courier+Services+Ltd/data=!4m7!3m6!1s0x47d873c4e3afb361:0xf2a1380bcfe4f2d4!8m2!3d52.2165541!4d0.1583017!16s%2Fg%2F1yh9tv_qw!19sChIJYbOv48Rz2EcR1PLkzws4ofI,52.2191553,-0.1764889,Tue: Open 24 hours? | Wed: Open 24 hours? | Thu: Open 24 hours? | Fri: Open 24 hours? | Sat: Open 24 hours? | Sun: Open 24 hours? | Mon: Open 24 hours?,,,,Google Maps
UK-CAM-003,Dhl Express Service Point (ryman Cambridge Uni),Independent,,Shipping Services,7 Fitzroy St,Cambridge,CB1 1ER,,UK,+44 844 248 0844,https://locations.uk.express.dhl.com/east-of-england/cambridgeshire/7-fitzroy-street/?utm_source=gmb&utm_medium=listings&utm_content=CBG016&utm_campaign=local_listings&y_source=1_Mzg2NjUzNzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/DHL+Express+Service+Point+%28Ryman+Cambridge+Uni%29/data=!4m7!3m6!1s0x47d87091890373b9:0x6395409385cc1137!8m2!3d52.206802!4d0.1298032!16s%2Fg%2F1q66zslhq!19sChIJuXMDiZFw2EcRNxHMhZNAlWM,52.2191553,-0.1764889,Tue: 9 AM-5:30 PM? | Wed: 9 AM-5:30 PM? | Thu: 9 AM-5:30 PM? | Fri: 9 AM-5:30 PM? | Sat: 9 AM-5:30 PM? | Sun: 11 AM-5 PM? | Mon: 9 AM-5:30 PM?,,,,Google Maps
UK-CAM-004,Dhl Express Service Point (ryman Cambridge),Independent,,Shipping Services,53 Sidney St,Cambridge,CB2 3HX,,UK,+44 844 248 0844,https://locations.uk.express.dhl.com/east-of-england/cambridgeshire/53-sidney-street/?utm_source=gmb&utm_medium=listings&utm_content=CBG015&utm_campaign=local_listings&y_source=1_Mzg2NjUzNzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/DHL+Express+Service+Point+%28Ryman+Cambridge%29/data=!4m7!3m6!1s0x47d87096027e9f1f:0x24e51533344cfdd9!8m2!3d52.2066219!4d0.1203221!16s%2Fg%2F11r8pb6gp!19sChIJH59-ApZw2EcR2f1MNDMV5SQ,52.2191553,-0.1764889,Tue: 8:30 AM-6:30 PM? | Wed: 8:30 AM-6:30 PM? | Thu: 8:30 AM-6:30 PM? | Fri: 8:30 AM-6:30 PM? | Sat: 8:30 AM-6:30 PM? | Sun: 9:30 AM-5:30 PM? | Mon: 8:30 AM-6:30 PM?,,,,Google Maps
UK-CAM-005,All Parcels Cambridge Ltd (apc Overnight Depot 32),Independent,,Shipping Services,Unit K,Cambridge,CB1 8DH,347 Cherry Hinton Rd,UK,+44 1223 423423,https://www.allparcelscambridge.co.uk,https://www.google.com/maps/place/All+Parcels+Cambridge+Ltd+%28APC+Overnight+Depot+32%29/data=!4m7!3m6!1s0x47d8705370c62221:0x8a30c1e558fc82ac!8m2!3d52.1882023!4d0.15513!16s%2Fg%2F1tjfg2tm!19sChIJISLGcFNw2EcRrIL8WOXBMIo,52.2191553,-0.1764889,Tue: 8 AM-6 PM? | Wed: 8 AM-6 PM? | Thu: 8 AM-6 PM? | Fri: 8 AM-6 PM? | Sat: 8 AM-12 PM? | Sun: Closed? | Mon: 8 AM-6 PM?,,,,Google Maps
UK-CAM-006,Jag Express,Independent,,Shipping Services,36 Clifton Rd,Cambridge,CB1 7ED,,UK,+44 1223 242250,https://jagexpress.co.uk,https://www.google.com/maps/place/Jag+Express/data=!4m7!3m6!1s0x47d87081ed46758b:0x3b637b06ef143f6!8m2!3d52.1923683!4d0.1392098!16s%2Fg%2F1td095yb!19sChIJi3VG7YFw2EcR9kPxbrA3tgM,52.2191553,-0.1764889,Tue: 9 AM-5 PM? | Wed: 9 AM-5 PM? | Thu: 9 AM-5 PM? | Fri: 9 AM-5 PM? | Sat: Closed? | Sun: Closed? | Mon: 9 AM-5 PM?,,,,Google Maps
UK-CAM-007,Mko Logistics Ltd,Independent,,Shipping Services,MKO Logistics Ltd,Cambridge,CB2 3QJ,,UK,+44 1223 944074,https://mko-logistics.com,https://www.google.com/maps/place/MKO+Logistics+Ltd/data=!4m7!3m6!1s0x4d073cc1be33726f:0x77dc4477ab52201e!8m2!3d52.2047494!4d0.1193211!16s%2Fg%2F11smbtldbx!19sChIJb3IzvsE8B00RHiBSq3dE3Hc,52.2191553,-0.1764889,Tue: 7:30 AM-6:30 PM? | Wed: 7:30 AM-6:30 PM? | Thu: 7:30 AM-6:30 PM? | Fri: 7:30 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 7:30 AM-6:30 PM?,,,,Google Maps
UK-MIL-001,Mail Boxes Etc. Milton Keynes,Independent,,Shipping Services,Elder House,Milton Keynes,MK9 1LR,,UK,+44 1908 665694,https://www.mbe.co.uk/miltonkeynes?utm_source=GMB&utm_medium=GoogleOrganic&utm_campaign=GMBMiltonKeynes,https://www.google.com/maps/place/Mail+Boxes+Etc.+Milton+Keynes/data=!4m7!3m6!1s0x48770009ed39d345:0x13c8329014546e00!8m2!3d52.0339125!4d-0.7722429!16s%2Fg%2F12hn1vw2t!19sChIJRdM57QkAd0gRAG5UFJAyyBM,52.0339125,-0.8443407,Tue: 10 AM-5 PM? | Wed: 10 AM-5 PM? | Thu: 10 AM-5 PM? | Fri: 10 AM-5 PM? | Sat: Closed? | Sun: Closed? | Mon: 10 AM-5 PM?,https://www.facebook.com/profile.php?id=61560695096344,,,Google Maps
